ID;ART;NAME;FNAME;PARENT;EDIZM;VEDIZM;OEDIZM;VN;NDA;SZ;PROIZV;STRANA;OPIS;KOMMENT;PR;UPAK;IDS;KO;SO;FILES;
3214480;75739;Зеркало "Лаванда" 600*740;Зеркало "Лаванда" 600*740;2610173;шт.;2;0;1;1;0;;Кострома;бытовое;;0;0;0;0;0;3214480_63589150741385.jpg;
3214482;75740;Зеркало "Империал" 600*740;Зеркало "Империал" 600*740;2610173;шт.;2;0;1;1;0;;Кострома;бытовое;;0;0;0;2;0;3214482_63616200133336.jpg;
3214484;75741;Зеркало "Круиз" 600*740;Зеркало "Круиз" 600*740;2610173;шт.;2;0;1;1;0;;Кострома;бытовое;;0;0;0;0;0;3214484_63590877647293.jpg;
3222012;79504;Фекальный насос ФН-750;Фекальный насос ФН-750;2610487;шт.;0;0;1;1;0;;;;;0;0;0;1;0;3222012_63598124431125.jpg;
3215510;76253;Антисептик DUFA Wood Protect орех  2,5л;Антисептик DUFA Wood Protect орех  2,5л;2609860;шт.;3;0;1;1;0;;Россия-Германия;Образует устойчивое к атмосферным воздействиям покрытие. Подчеркивает текстуру  дерева, сохраняет ее естественную красоту. Предназначается для всех видов древесины.  Для внутренних и наружных работ, содержит уайт-спирит. Характеристики: Расход: ок. 12  м2/л;;0;0;0;0;0;3215510_63575249616577.jpeg;
3215542;76269;Пропитка груша Акватекс-Экстра (грунт-антисептик) 10л;Пропитка груша Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;5;0;3215542_63580000138464.jpg;
3222014;79505;Скважинный насос СН-100;Скважинный насос СН-100;2610487;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3222014_63598124261109.jpg;
3215512;76254;Антисептик DUFA Wood Protect орех 0,75л;Антисептик DUFA Wood Protect орех 0,75л;2609860;шт.;1;0;1;1;0;;Россия-Германия;Образует устойчивое к атмосферным воздействиям покрытие. Подчеркивает текстуру  дерева, сохраняет ее естественную красоту. Предназначается для всех видов древесины.  Для внутренних и наружных работ, содержит уайт-спирит. Характеристики: Расход: ок. 12  м2/л;;0;0;0;6;0;3215512_63575249626858.jpeg;
3217234;77115;НОЖОВКА ПО ДЕРЕВУ 300 ММ С РЕГУЛИР. РУЧКОЙ (1/6/24)  "BEOROL" 44691;НОЖОВКА ПО ДЕРЕВУ 300 ММ С РЕГУЛИР. РУЧКОЙ (1/6/24)  "BEOROL" 44691;2609867;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3231405;84189;2612 Дрель ударная, 1150 Вт, 0-900 /0-2700 об/мин, ОЗП 13 мм, металл редуктор коробка;2612 Дрель ударная, 1150 Вт, 0-900 /0-2700 об/мин, ОЗП 13 мм, металл редуктор коробка;2610430;шт.;0;0;1;1;0;;;;;0;0;0;2;0;;
3215514;76255;Антисептик DUFA Wood Protect палисандр  2,5л;Антисептик DUFA Wood Protect палисандр  2,5л;2609860;шт.;3;0;1;1;0;;Россия-Германия;Образует устойчивое к атмосферным воздействиям покрытие. Подчеркивает текстуру  дерева, сохраняет ее естественную красоту. Предназначается для всех видов древесины.  Для внутренних и наружных работ, содержит уайт-спирит. Характеристики: Расход: ок. 12  м2/л;;0;0;0;0,0000;0;3215514_63575249660921.jpeg;
3215544;76270;Пропитка дуб Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка дуб Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;5;0;3215544_63580000181158.jpg;
3215516;76256;Антисептик DUFA Wood Protect палисандр  0,75л;Антисептик DUFA Wood Protect палисандр  0,75л;2609860;шт.;1;0;1;1;0;;Россия-Германия;Образует устойчивое к атмосферным воздействиям покрытие. Подчеркивает текстуру  дерева, сохраняет ее естественную красоту. Предназначается для всех видов древесины.  Для внутренних и наружных работ, содержит уайт-спирит. Характеристики: Расход: ок. 12  м2/л;;0;0;0;4;0;3215516_63575249635374.jpeg;
3218934;77965;Обои импорт Erismann 2489-2 (9);Обои импорт Erismann 2489-2 (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3223296;80146;Зеркало-шкаф 20 арт. 04 (55) Эл. правое;Зеркало-шкаф 20 арт. 04 (55) Эл. правое;2610685;шт.;3;0;1;1;0;;Россия;;;0;0;0;1;0;3223296_63598816059866.jpg;
3216240;76618;Клеенка "Gold Nice" 2570 ( 1,37*25м );Клеенка "Gold Nice" 2570 ( 1,37*25м );2610895;п.м.;0;0;1;1;0;;;;;0;0;0;0;0;;
3231887;84430;ДСП шлифов (2750*1830*16мм / 5.0325 кв.м.) (36шт/уп);ДСП шлифов (2750*1830*16мм / 5.0325 кв.м.) (36шт/уп);2611001;шт.;59;0;1;1;0;;Россия;;;0;0;0;75;0;;
3216242;76619;Клеенка ажурная Лейс10604 золото 1,32*20м;Клеенка ажурная Лейс10604 золото 1,32*20м;2610237;п.м.;0;0;1;1;0;;;;;0;0;0;22;0;;
3216244;76620;Клеенка ажурная Лейс 107С ( 1,32*22м );Клеенка ажурная Лейс 107С ( 1,32*22м );2610237;п.м.;0;0;1;1;0;;;;;0;0;0;6,1;0;;
3215546;76271;Пропитка дуб Акватекс-Экстра (грунт-антисептик) 10л;Пропитка дуб Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;0;0;3215546_63580000164812.jpg;
3215548;76272;Пропитка калужница Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка калужница Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;4;0;3215548_63580000205318.jpg;
3218566;77781;Панель пластик 33 (2700*250*8) акция;Панель пластик 33 (2700*250*8) акция;2610321;шт.;1;0;1;1;0;;;;;0;0;0;0;0;;
3218936;77966;Обои импорт Erismann 2490-2 (9);Обои импорт Erismann 2490-2 (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3218938;77967;Обои импорт Erismann 4278-6 (9);Обои импорт Erismann 4278-6 (9);2610351;шт.;3;0;1;1;0;;;Крашеные структурные обои на флизелиновой основе;;0;0;0;0;0;;
3215550;76273;Пропитка калужница Акватекс-Экстра (грунт-антисептик) 10л;Пропитка калужница Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;4;0;3215550_63580000193738.jpg;
3215552;76274;Пропитка орегон Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка орегон Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;1;0;3215552_63580000232885.jpg;
3230225;83599;Угловая скамья "Аленка-17" дуб молочный к.з. светлый беж. (угловой сегмен + 3 большие скамьи);Угловая скамья "Аленка-17" дуб молочный к.з. светлый беж. (угловой сегмен + 3 большие скамьи);2610974;шт.;0;0;1;1;0;;;Комплект: скамья угловая, стол, 2 табурета. Размеры: длина лавок -  1180 мм и 1620 мм , ширина - 540 мм, высота 820 мм;;0;0;0;0;0;;
3215554;76275;Пропитка орегон Акватекс-Экстра (грунт-антисептик) 10л;Пропитка орегон Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;0;0;3215554_63580000221430.jpg;
3215556;76276;Пропитка орех Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка орех Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;15;0;3215556_63580000279969.jpg;
3224009;80491;IB 16 N Ящик для инструмента пластиковый с внутренним лотком, габариты 410х220х195 мм;IB 16 N Ящик для инструмента пластиковый с внутренним лотком, габариты 410х220х195 мм;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3215558;76277;Пропитка орех Акватекс-Экстра (грунт-антисептик) 10л;Пропитка орех Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;2;0;3215558_63580000246168.jpg;
3224065;80519;Ролик мини полиакрил 11/110/15мм. Лакра 0405013;Ролик мини полиакрил 11/110/15мм. Лакра 0405013;2610185;шт.;0;0;1;1;0;;;;;0;0;0;9;0;;
3224011;80492;60003115  Щетка для ушм, торцевая,"тарелка", 115 мм, латунная витая проволока;60003115  Щетка для ушм, торцевая,"тарелка", 115 мм, латунная витая проволока;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3226805;81889;СКОТЧ МАЛЯРНЫЙ 50 Х 50  (НАМОТ.  50М) KIMTEC 6440;СКОТЧ МАЛЯРНЫЙ 50 Х 50  (НАМОТ.  50М) KIMTEC 6440;2610377;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3215560;76278;Пропитка палисандр Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка палисандр Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;2;0;3215560_63580000312487.jpg;
3216186;76591;Пропитка  Верес ЭКО (водн основа) №09 палисандр 0,75л (6шт/уп);Пропитка  Верес ЭКО (водн основа) №09 палисандр 0,75л (6шт/уп);2610336;шт.;1;0;1;1;0;;Сербия;Назначение: Высокоэффективная, экологически безопасная шелковисто-матовая  декоративно-защитная лессирующая пропитка для внутренних работ предназначена для  обработки новых и очищенных от старого покрытия деревянных поверхностей: стеновые  панели, обшивочные доски, заборы, двери, оконные рамы и других изделий и конструкций, а  также ДСП, фанеры и шпона. Эластичное тонкослойное покрытие подчеркивает и сохраняет  естественную красоту древесины. Содержит в составе натуральные масла и воски,  придающие поверхности приятные тактильные ощущения. Шелковисто-матовый блеск  идеально маскирует дефекты поверхности и подходит для ценителей естественной красоты  дерева.  Время высыхания - 2 часа (до след слоя), 6 ч - полного высыхания;;0;0;0;1;0;3216186_63567218674715.jpg;
3215562;76279;Пропитка палисандр Акватекс-Экстра (грунт-антисептик) 10л;Пропитка палисандр Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;2;0;3215562_63580000295595.jpg;
3215564;76280;Пропитка рябина Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка рябина Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;2;0;3215564_63580000346755.jpg;
3224013;80493;6003125  Щетка для ушм, торцевая,"тарелка", 125 мм, латунированная витая проволока;6003125  Щетка для ушм, торцевая,"тарелка", 125 мм, латунированная витая проволока;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3215566;76281;Пропитка рябина Акватекс-Экстра (грунт-антисептик) 10л;Пропитка рябина Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;1;0;3215566_63580000325409.jpg;
3224015;80494;60000100  Щетка для ушм, торцевая,"чашка", 100 мм, латунированная витая проволока;60000100  Щетка для ушм, торцевая,"чашка", 100 мм, латунированная витая проволока;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3224017;80495;60003100  Щетка для ушм, торцевая,"тарелка", 100 мм, латунированная витая проволока;60003100  Щетка для ушм, торцевая,"тарелка", 100 мм, латунированная витая проволока;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3224019;80496;50101150  Насадка для ушм для "велкро"-дисков 150 мм;50101150  Насадка для ушм для "велкро"-дисков 150 мм;2610475;шт.;0;0;1;1;0;;;;;0;0;0;3;0;;
3215568;76282;Пропитка сосна Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка сосна Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;12;0;3215568_63580000379491.jpg;
3215570;76283;Пропитка сосна Акватекс-Экстра (грунт-антисептик) 10л;Пропитка сосна Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;1;0;3215570_63580000364553.jpg;
3215572;76284;Пропитка тик Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);Пропитка тик Акватекс-Экстра (грунт-антисептик) 3л (4шт/уп);2610315;шт.;3;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;2;0;3215572_63580000407649.jpg;
3220882;78939;Каркас на ванну стандарт 170 алюминиевый;Каркас на ванну стандарт 170 алюминиевый;2609067;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3224583;80778;Зеркало - 02 (60) левое;Зеркало - 02 (60) левое;2609387;шт.;3;0;1;1;0;;Россия;;;0;0;0;0;0;3224583_63609029792896.jpg;
3215804;76400;Панель пластик Цезарь зеленый  (2700*250*8) акция;Панель пластик Цезарь зеленый  (2700*250*8) акция;2610321;шт.;1;0;1;1;0;;;;;0;0;0;0;0;;
3215574;76285;Пропитка тик Акватекс-Экстра (грунт-антисептик) 10л;Пропитка тик Акватекс-Экстра (грунт-антисептик) 10л;2610315;шт.;10;0;1;1;0;;Россия;Защита древесины:      от биопоражений (гниения, плесени, грибка, синевы), от УФ-излучения (потемнения,  выгорания), от атмосферных воздействий,  декоративная отделка под ценные породы  дерева.   Преимущества:  обеспечивает максимальную защиту от выгорания, содержит натуральное  масло и воск,  рекомендован для древесины, подверженной интенсивным атмосферным  воздействиям.   РАСХОД (в 1слой): для строганой древесины: 1л на 10-15 кв.м.,для пиленой древесины: 1л  на 5-8кв.м.  СРОК службы: 7-10 лет (без грунтования/с грунтованием);;0;0;0;1;0;3215574_63580000391664.jpg;
3226815;81894;Панель ПВХ 955*480мм. Мозайка Хлебный дом;Панель ПВХ 955*480мм. Мозайка Хлебный дом;2608534;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3224021;80497;50101125  Насадка для ушм для "велкро"-дисков 125 мм;50101125  Насадка для ушм для "велкро"-дисков 125 мм;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3224023;80498;60006075  Щетка для дрели, торцевая,"чашка", 75 мм, латунированная витая проволока;60006075  Щетка для дрели, торцевая,"чашка", 75 мм, латунированная витая проволока;2610475;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3224095;80534;Бак д/воды ATV-200 (синий) с поплавком ATV-200с;Бак д/воды ATV-200 (синий) с поплавком ATV-200с;200005148;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3224095_63602103036013.jpg 3224095_63602103040257.jpg;
3223228;80112;Смеситель для ванны R22118-10 излив 32 см., красный/хром;Смеситель для ванны R22118-10 излив 32 см., красный/хром;2610965;шт.;0;0;1;1;0;;;переключатель в корпусе;;0;0;0;2;0;3223228_63595804416970.jpg;
3215912;76454;Насос дренажный PATRIOT  F 400 для грязной воды;Насос дренажный PATRIOT  F 400 для грязной воды;2610512;шт.;0;0;1;1;0;;;Мощность - 400 Вт, напряжение - 220 В, максимальная производительность - 8000 л/час,  максимальная глубина погружения - 5 метров  корпус - пластик.;;0;0;0;0;0;;
3231245;84109;Зажим канатный М 3;Зажим канатный М 3;2607787;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3221992;79494;Панель ПВХ 3D эффектом "Сауна "  узор ( 2.7*0.25 ) (4шт);Панель ПВХ 3D эффектом "Сауна "  узор ( 2.7*0.25 ) (4шт);2610337;уп.;0;0;1;1;0;;;;;0;0;0;0;0;3221992_63593290224828.jpg;
3215876;76436;Ламинированный пол Brilliant (33 класс) Фарий 12,3мм В016;Ламинированный пол Brilliant (33 класс) Фарий 12,3мм В016;2609545;шт.;3;0;1;1;0;;;Класс: 33 (АС5), Поверхность: RUGGED Wood, Замок: Усиленный Торец UnitClick,  Пропитка  замка: WAXGUARD.;;0;0;0;0;0;3215876_63577559624906.jpg;
3216984;76990;Лейка для душа TERMA d-150мм (20479);Лейка для душа TERMA d-150мм (20479);2610025;шт.;0;0;1;1;0;;;;;0;0;0;2;0;3216984_63576459522140.jpg;
3231889;84431;Резиновая краска Dali  (коричн) 3кг;Резиновая краска Dali  (коричн) 3кг;2601331;шт.;3;0;1;1;0;;;Готовая к применению высокоэластичная краска для защитной и декоративной окраски  шифера, оцинкованного железа,алюминия, загрунтованного черного металла, черепицы,  бетона, штукатурки, кирпича, гибкой черепицы, гипсокартона, а также фанеры, ДСП, ЦСП,  ДВП, дерева внутри и снаружи помещений. ОБЛАСТИ ПРИМЕНЕНИЯ: Рекомендована для окраски фасадов зднаий, фундаментов,  заборов, бордюров, крыш, водосточных систем, внутренних поверхностей систем,  внутренних поверхностей технических емкостей для воды, стен, потолков и декоративных  элементов в сухих помещениях,  и помещениях в повышенной влажностью( кухни, ванные  комнаты, подвалы). Не рекомендуется для окрашивания полов, тротуарной плитки, и других  поверхностей, подверженных истиранию.;;0;0;0;0;0;;
3232665;84824;Смеситель для умывальника Fiji FI1835-11, хром;Смеситель для умывальника Fiji FI1835-11, хром;2611145;шт.;0;0;1;1;0;;;;;0;0;0;1;0;;
3215878;76437;Ламинированный пол Brilliant (34 класс) Виво 12,3мм В017;Ламинированный пол Brilliant (34 класс) Виво 12,3мм В017;2609545;шт.;3;0;1;1;0;;;Класс: 33 (АС5), Поверхность: RUGGED Wood, Замок: Усиленный Торец UnitClick,  Пропитка  замка: WAXGUARD.;;0;0;0;0;0;3215878_63577559594312.jpg;
3218568;77782;Набор для туалета 2010;Набор для туалета 2010;2609394;шт.;0;0;1;1;0;;;;;0;0;0;0;0;3218568_63594414370031.jpg;
3227519;82246;Обои виниловые 7415-63 (8) Палитра  1,06х10м на флизелиновой основе ГТ;Обои виниловые 7415-63 (8) Палитра  1,06х10м на флизелиновой основе ГТ;2610356;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3227081;82027;Смеситель д/ванны ТРИТОН длинный излив, однорычажный, 15107А;Смеситель д/ванны ТРИТОН длинный излив, однорычажный, 15107А;2610680;шт.;0;0;1;1;0;;;;;0;0;0;0;0;;
3227885;82429;Аэратор с гибким удлинителем (20395);Аэратор с гибким удлинителем (20395);2611190;шт.;0;0;1;1;0;;;;;0;0;0;3;0;;
3215862;76429;Мойка  врезная 490*180 (0,8мм) "круглая "(LED84949) с сифоном;Мойка  врезная 490*180 (0,8мм) "круглая "(LED84949) с сифоном;2610070;шт.;2;0;1;1;0;;;с большим выпуском;;0;0;0;0;0;;
3215658;76327;Пот. панель "BAIKAL" 600x600x12 "Armstrong" (20);Пот. панель "BAIKAL" 600x600x12 "Armstrong" (20);1552119;уп.;1;0;1;1;0;;ЕС;Белые потолочные плиты для внутренней отделки  потолков. Потолки Armstrong Baikal устанавливают в помещениях общего назначения-  офисах,  бизнес-центрах, ресторанах, гостиницах и в любом другом помещении где требуется  красивый качественный потолок. Влагостойкость: 70%. Светоотражение: 80%. Звукопоглощение aw: 0,45;;0;0;0;0;0;3215658_63588816954781.jpg;
3215660;76328;Пот. панель ЭВЕРЕСТ EXTRA HB 600*600*7мм(24);Пот. панель ЭВЕРЕСТ EXTRA HB 600*600*7мм(24);1552119;уп.;1;0;1;1;0;;;;;0;0;0;0;0;3215660_63588817033109.jpg;
3215664;76330;Европодвес;Европодвес;1552119;шт.;0;0;1;1;0;;россия;Европодвес служит для крепления реечного потолка к основному.;;0;0;0;108;0;3215664_63588817105687.jpg;
3215666;76331;Профиль угловой  белый    3000 х19х19 мм;Профиль угловой  белый    3000 х19х19 мм;1552119;шт.;0;0;1;1;0;;Россия;Стальной пристенный уголок является начальным элементом при монтаже подвесного  потолка. Угловой профиль определяет уровень и высоту потолка. Он устанавливается по  периметру помещения и закрывает стык между стеной и потолком. Стандартный размер –  это длина 3 метра и размер полочек 19х19 мм. Цвет уголка обычно соответствует цвету  подвесной системы.;;0;0;0;0;0;3215666_63588817232421.jpg;
